"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Arousal","Enticing","Valence","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation"
"S092","Opposite-sex_couple_008_h",47,2,3400,"red","Reality",0,0,0,1,1,801,3,"Female","Heterosexual"
"S092","Male_013_v",48,2,3239,"blue","Fiction",0,0,0,1,1,982,3,"Female","Heterosexual"
"S092","Male_025_v",49,2,2208,"red","Reality",0,0,0,1,1,824,3,"Female","Heterosexual"
"S092","Male_011_v",50,2,5849,"blue","Fiction",0,0,0,1,1,939,3,"Female","Heterosexual"
"S040","Opposite-sex_couple_016_v",1,2,11077,"blue","Fiction",2,3,3,1,1,1305,2,"Female","Heterosexual"
"S040","Opposite-sex_couple_047_v",2,2,11000,"blue","Fiction",0,1,3,1,1,1504,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_018_h",3,2,8031,"blue","Fiction",1,1,2,1,1,1804,3,"Female","Heterosexual"
"S040","Opposite-sex_couple_035_h",4,2,7394,"green","Reality",1,3,3,1,1,2679,-2,"Female","Heterosexual"
"S040","Male_010_v",5,2,5805,"green","Reality",2,3,4,1,1,2166,2,"Female","Heterosexual"
"S040","Male_009_v",6,2,7676,"blue","Fiction",1,2,3,1,1,1444,0,"Female","Heterosexual"
"S040","Male_021_h",7,2,5843,"blue","Fiction",1,2,3,1,1,1078,1,"Female","Heterosexual"
"S040","Male_008_v",8,2,11791,"blue","Fiction",2,4,3,1,1,2525,1,"Female","Heterosexual"
"S040","Male_018_v",9,2,6254,"green","Reality",1,2,3,1,1,1924,-2,"Female","Heterosexual"
"S040","Male_014_v",10,2,5573,"green","Reality",4,4,4,1,1,1748,-2,"Female","Heterosexual"
"S040","Male_015_v",11,2,7095,"green","Reality",3,3,3,1,1,2477,-1,"Female","Heterosexual"
"S040","Male_013_v",12,2,4534,"blue","Fiction",2,2,3,1,1,1690,0,"Female","Heterosexual"
"S040","Male_016_v",13,2,5336,"green","Reality",4,4,4,1,1,3040,0,"Female","Heterosexual"
"S040","Opposite-sex_couple_013_h",14,2,8933,"green","Reality",1,1,2,1,1,2183,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_025_h",15,2,7348,"green","Reality",5,5,4,1,1,1881,2,"Female","Heterosexual"
"S040","Male_007_h",16,2,4749,"green","Reality",3,3,3,1,1,1297,3,"Female","Heterosexual"
"S040","Male_025_v",17,2,6829,"green","Reality",0,1,3,1,1,1984,1,"Female","Heterosexual"
"S040","Male_004_v",18,2,5824,"blue","Fiction",2,2,3,1,1,1301,0,"Female","Heterosexual"
"S040","Opposite-sex_couple_007_h",19,2,6861,"green","Reality",1,2,3,1,1,1621,1,"Female","Heterosexual"
"S040","Male_012_h",20,2,4787,"green","Reality",3,3,3,1,1,1367,2,"Female","Heterosexual"
"S040","Opposite-sex_couple_005_h",21,2,5294,"blue","Fiction",5,4,4,1,1,2672,2,"Female","Heterosexual"
"S040","Male_001_v",22,2,4210,"green","Reality",0,0,1,1,1,1802,2,"Female","Heterosexual"
"S040","Male_005_v",23,2,8099,"blue","Fiction",0,1,2,1,1,1442,-3,"Female","Heterosexual"
"S040","Opposite-sex_couple_001_v",24,2,5589,"green","Reality",1,2,3,1,1,1855,-3,"Female","Heterosexual"
"S040","Opposite-sex_couple_014_h",25,2,6332,"blue","Fiction",2,2,3,1,1,2345,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_019_v",26,2,5136,"blue","Fiction",0,0,3,1,1,1289,-2,"Female","Heterosexual"
"S040","Opposite-sex_couple_048_h",27,2,5955,"green","Reality",4,4,4,1,1,1490,1,"Female","Heterosexual"
"S040","Male_019_h",28,2,7698,"blue","Fiction",1,2,3,1,1,1502,2,"Female","Heterosexual"
"S040","Opposite-sex_couple_020_h",29,2,6317,"blue","Fiction",3,3,3,1,1,1303,-3,"Female","Heterosexual"
"S040","Male_002_v",30,2,4242,"blue","Fiction",3,3,3,1,1,1395,3,"Female","Heterosexual"
"S040","Opposite-sex_couple_017_v",31,2,5031,"green","Reality",3,4,4,1,1,1936,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_042_h",32,2,4577,"green","Reality",1,1,3,1,1,1452,-1,"Female","Heterosexual"
"S040","Male_017_v",33,2,4855,"green","Reality",0,0,2,1,1,2434,-3,"Female","Heterosexual"
"S040","Male_011_v",34,2,4522,"blue","Fiction",2,2,3,1,1,1299,-2,"Female","Heterosexual"
"S040","Male_022_v",35,2,5463,"green","Reality",3,4,3,1,1,1328,-3,"Female","Heterosexual"
"S040","Opposite-sex_couple_022_v",36,2,4998,"green","Reality",1,2,3,1,1,1181,1,"Female","Heterosexual"
"S040","Male_023_v",37,2,5682,"green","Reality",1,2,3,1,1,2061,2,"Female","Heterosexual"
"S040","Opposite-sex_couple_012_h",38,2,5593,"blue","Fiction",2,2,3,1,1,2403,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_002_h",39,2,4491,"green","Reality",4,5,4,1,1,1360,-1,"Female","Heterosexual"
"S040","Male_020_v",40,2,4540,"blue","Fiction",1,2,3,1,1,1739,-1,"Female","Heterosexual"
"S040","Opposite-sex_couple_024_h",41,2,3892,"green","Reality",4,4,4,1,1,2991,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_023_h",42,2,6469,"blue","Fiction",1,2,3,1,1,1245,-3,"Female","Heterosexual"
"S040","Opposite-sex_couple_015_h",43,2,3877,"blue","Fiction",3,4,3,1,1,1915,-1,"Female","Heterosexual"
"S040","Opposite-sex_couple_033_v",44,2,5500,"blue","Fiction",3,4,4,1,1,1397,1,"Female","Heterosexual"
"S040","Male_024_h",45,2,5972,"green","Reality",2,2,3,1,1,1676,-1,"Female","Heterosexual"
"S040","Opposite-sex_couple_009_h",46,2,6153,"blue","Fiction",2,2,3,1,1,1759,2,"Female","Heterosexual"
"S040","Opposite-sex_couple_011_h",47,2,4471,"green","Reality",1,2,3,1,1,1666,1,"Female","Heterosexual"
"S040","Opposite-sex_couple_008_h",48,2,8959,"green","Reality",3,4,4,1,1,1105,2,"Female","Heterosexual"
"S040","Male_006_v",49,2,4947,"blue","Fiction",0,0,3,1,1,1177,2,"Female","Heterosexual"
"S040","Male_003_v",50,2,5766,"blue","Fiction",1,1,3,1,1,2110,1,"Female","Heterosexual"
"S031","Opposite-sex_couple_017_v",1,2,15809,"green","Reality",4,5,4,1,1,2712,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_018_h",2,2,14160,"green","Reality",5,5,5,1,1,1981,2,"Female","Heterosexual"
"S031","Male_001_v",3,2,7836,"green","Reality",0,0,0,1,1,3223,-2,"Female","Heterosexual"
"S031","Male_009_v",4,2,12350,"green","Reality",3,3,3,1,1,1414,3,"Female","Heterosexual"
"S031","Male_003_v",5,2,12346,"green","Reality",3,5,3,1,1,4444,3,"Female","Heterosexual"
"S031","Opposite-sex_couple_022_v",6,2,7984,"green","Reality",5,5,4,1,1,2573,-3,"Female","Heterosexual"
"S031","Opposite-sex_couple_012_h",7,2,8017,"red","Fiction",6,6,6,1,1,5719,3,"Female","Heterosexual"
"S031","Male_013_v",8,2,12229,"green","Reality",1,1,2,1,1,3971,0,"Female","Heterosexual"
"S031","Opposite-sex_couple_023_h",9,2,5249,"red","Fiction",5,5,5,1,1,4183,3,"Female","Heterosexual"
"S031","Male_015_v",10,2,7956,"red","Fiction",1,1,1,1,1,1562,3,"Female","Heterosexual"
"S031","Male_011_v",11,2,4050,"red","Fiction",0,0,0,1,1,2553,-3,"Female","Heterosexual"
"S031","Male_007_h",12,2,5621,"red","Fiction",0,0,0,1,1,3926,1,"Female","Heterosexual"
"S031","Opposite-sex_couple_047_v",13,2,7160,"green","Reality",3,3,2,1,1,1798,3,"Female","Heterosexual"
"S031","Opposite-sex_couple_009_h",14,2,4566,"green","Reality",5,5,5,1,1,1681,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_005_h",15,2,5262,"red","Fiction",6,6,6,1,1,4100,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_042_h",16,2,4454,"red","Fiction",4,4,6,1,1,2045,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_013_h",17,2,4407,"green","Reality",0,0,0,1,1,1321,-3,"Female","Heterosexual"
"S031","Male_012_h",18,2,5885,"green","Reality",3,5,4,1,1,2164,3,"Female","Heterosexual"
"S031","Opposite-sex_couple_048_h",19,2,4983,"green","Reality",5,5,4,1,1,7768,0,"Female","Heterosexual"
"S031","Opposite-sex_couple_014_h",20,2,7553,"green","Reality",5,6,5,1,1,4069,0,"Female","Heterosexual"
"S031","Opposite-sex_couple_016_v",21,2,6148,"green","Reality",3,5,4,1,1,1663,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_035_h",22,2,6911,"red","Fiction",5,5,5,1,1,5599,3,"Female","Heterosexual"
"S031","Male_019_h",23,2,5186,"green","Reality",0,0,0,1,1,2751,3,"Female","Heterosexual"
"S031","Male_021_h",24,2,5954,"green","Reality",2,5,4,1,1,2305,-3,"Female","Heterosexual"
"S031","Male_018_v",25,2,14398,"green","Reality",0,1,3,1,1,3252,0,"Female","Heterosexual"
"S031","Male_016_v",26,2,6674,"red","Fiction",0,0,0,1,1,1796,3,"Female","Heterosexual"
"S031","Opposite-sex_couple_024_h",27,2,7333,"red","Fiction",3,5,5,1,1,3128,2,"Female","Heterosexual"
"S031","Male_006_v",28,2,4641,"red","Fiction",0,0,0,1,1,3583,-2,"Female","Heterosexual"
"S031","Opposite-sex_couple_020_h",29,2,5337,"red","Fiction",5,5,5,1,1,2373,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_019_v",30,2,11878,"green","Reality",2,6,6,1,1,1863,3,"Female","Heterosexual"
"S031","Male_025_v",31,2,15292,"red","Fiction",2,2,2,1,1,3178,-1,"Female","Heterosexual"
"S031","Male_008_v",32,2,4284,"green","Reality",0,0,0,1,1,2686,-3,"Female","Heterosexual"
"S031","Male_004_v",33,2,8383,"green","Reality",1,1,1,1,1,1990,3,"Female","Heterosexual"
"S031","Male_020_v",34,2,9490,"green","Reality",3,3,3,1,1,1955,-3,"Female","Heterosexual"
"S031","Opposite-sex_couple_008_h",35,2,4946,"green","Reality",5,5,5,1,1,2337,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_002_h",36,2,4055,"red","Fiction",6,6,6,1,1,1738,2,"Female","Heterosexual"
"S031","Male_022_v",37,2,4226,"red","Fiction",0,0,0,1,1,1698,-3,"Female","Heterosexual"
"S031","Male_005_v",38,2,4602,"red","Fiction",0,0,0,1,1,1755,-3,"Female","Heterosexual"
"S031","Opposite-sex_couple_025_h",39,2,4328,"green","Reality",6,6,6,1,1,1632,3,"Female","Heterosexual"
"S031","Male_010_v",40,2,11538,"green","Reality",0,0,3,1,1,2536,2,"Female","Heterosexual"
"S031","Male_017_v",41,2,3978,"red","Fiction",0,0,0,1,1,2653,2,"Female","Heterosexual"
"S031","Opposite-sex_couple_033_v",42,2,4231,"red","Fiction",5,5,5,1,1,1705,2,"Female","Heterosexual"
"S031","Male_014_v",43,2,5160,"red","Fiction",0,0,0,1,1,3051,-3,"Female","Heterosexual"
"S031","Male_023_v",44,2,7731,"red","Fiction",1,2,3,1,1,2269,-2,"Female","Heterosexual"
"S031","Opposite-sex_couple_007_h",45,2,4721,"green","Reality",5,5,4,1,1,1706,3,"Female","Heterosexual"
"S031","Male_002_v",46,2,5668,"green","Reality",0,0,0,1,1,2776,-1,"Female","Heterosexual"
"S031","Opposite-sex_couple_015_h",47,2,5317,"red","Fiction",4,4,4,1,1,1822,3,"Female","Heterosexual"
"S031","Opposite-sex_couple_011_h",48,2,5303,"red","Fiction",4,5,5,1,1,1467,3,"Female","Heterosexual"
"S031","Opposite-sex_couple_001_v",49,2,5768,"red","Fiction",5,5,5,1,1,5336,3,"Female","Heterosexual"
"S031","Male_024_h",50,2,5910,"red","Fiction",3,5,5,1,1,1936,3,"Female","Heterosexual"
"S176","Opposite-sex_couple_013_h",1,2,7167,"blue","Fiction",3,4,3,1,1,1362,2,"Male","Heterosexual"
"S176","Opposite-sex_couple_019_v",2,2,6368,"blue","Fiction",2,3,4,1,1,1707,3,"Male","Heterosexual"
"S176","Female_004_v",3,2,4586,"blue","Fiction",3,4,3,1,1,1839,3,"Male","Heterosexual"
"S176","Female_005_v",4,2,5551,"blue","Fiction",4,5,3,1,1,774,2,"Male","Heterosexual"
"S176","Opposite-sex_couple_022_v",5,2,4614,"green","Reality",3,3,3,1,1,981,3,"Male","Heterosexual"
"S176","Female_013_h",6,2,6190,"green","Reality",3,3,3,1,1,1971,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_025_h",7,2,5220,"green","Reality",4,5,4,1,1,1812,2,"Male","Heterosexual"
"S176","Female_022_h",8,2,5116,"green","Reality",4,5,4,1,1,1751,3,"Male","Heterosexual"
"S176","Female_001_h",9,2,4141,"green","Reality",3,4,3,1,1,3986,2,"Male","Heterosexual"
"S176","Female_007_v",10,2,5327,"blue","Fiction",3,4,3,1,1,2637,-1,"Male","Heterosexual"
"S176","Female_009_h",11,2,5101,"green","Reality",4,4,4,1,1,946,2,"Male","Heterosexual"
"S176","Female_021_h",12,2,6425,"green","Reality",5,5,4,1,1,883,-2,"Male","Heterosexual"
"S176","Female_008_v",13,2,4481,"blue","Fiction",4,4,3,1,1,1386,-2,"Male","Heterosexual"
"S176","Opposite-sex_couple_020_h",14,2,4721,"blue","Fiction",4,4,4,1,1,1388,-2,"Male","Heterosexual"
"S176","Opposite-sex_couple_005_h",15,2,5000,"blue","Fiction",5,5,4,1,1,1582,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_023_h",16,2,3651,"green","Reality",5,5,5,1,1,2031,2,"Male","Heterosexual"
"S176","Female_017_v",17,2,4358,"blue","Fiction",4,4,4,1,1,1723,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_024_h",18,2,4639,"green","Reality",4,5,4,1,1,1229,-2,"Male","Heterosexual"
"S176","Female_020_v",19,2,5911,"green","Reality",5,5,4,1,1,1939,2,"Male","Heterosexual"
"S176","Opposite-sex_couple_047_v",20,2,3406,"blue","Fiction",4,4,4,1,1,1548,1,"Male","Heterosexual"
"S176","Opposite-sex_couple_001_v",21,2,3782,"blue","Fiction",4,5,4,1,1,1625,-1,"Male","Heterosexual"
"S176","Opposite-sex_couple_014_h",22,2,4666,"blue","Fiction",5,6,5,1,1,1244,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_035_h",23,2,3629,"green","Reality",4,4,4,1,1,2488,2,"Male","Heterosexual"
"S176","Opposite-sex_couple_048_h",24,2,5443,"green","Reality",4,4,4,1,1,1456,2,"Male","Heterosexual"
"S176","Female_003_v",25,2,4376,"blue","Fiction",4,5,4,1,1,1787,-1,"Male","Heterosexual"
"S176","Opposite-sex_couple_018_h",26,2,4454,"blue","Fiction",5,6,5,1,1,1584,-1,"Male","Heterosexual"
"S176","Female_012_v",27,2,3097,"green","Reality",4,5,4,1,1,2102,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_007_h",28,2,3272,"green","Reality",4,5,4,1,1,1364,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_011_h",29,2,4459,"blue","Fiction",4,5,4,1,1,3033,2,"Male","Heterosexual"
"S176","Female_024_v",30,2,4339,"blue","Fiction",4,5,4,1,1,1843,2,"Male","Heterosexual"
"S176","Opposite-sex_couple_012_h",31,2,3661,"green","Reality",5,6,5,1,1,1567,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_015_h",32,2,6856,"green","Reality",4,5,4,1,1,963,2,"Male","Heterosexual"
"S176","Female_011_h",33,2,7445,"green","Reality",4,5,4,1,1,2788,-3,"Male","Heterosexual"
"S176","Female_006_v",34,2,4915,"green","Reality",4,5,4,1,1,2263,-1,"Male","Heterosexual"
"S176","Female_010_h",35,2,4632,"green","Reality",4,4,4,1,1,1326,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_042_h",36,2,4688,"blue","Fiction",3,4,4,1,1,2039,3,"Male","Heterosexual"
"S176","Female_025_h",37,2,5320,"blue","Fiction",4,4,4,1,1,2029,-2,"Male","Heterosexual"
"S176","Female_002_h",38,2,4018,"green","Reality",4,5,4,1,1,3444,1,"Male","Heterosexual"
"S176","Female_023_h",39,2,5034,"blue","Fiction",5,6,5,1,1,1487,-2,"Male","Heterosexual"
"S176","Female_014_v",40,2,3465,"green","Reality",4,5,4,1,1,1757,-1,"Male","Heterosexual"
"S176","Female_019_h",41,2,2955,"green","Reality",4,4,4,1,1,916,2,"Male","Heterosexual"
"S176","Female_018_h",42,2,4029,"blue","Fiction",5,6,5,1,1,1915,-1,"Male","Heterosexual"
"S176","Opposite-sex_couple_008_h",43,2,3660,"blue","Fiction",5,6,5,1,1,1319,2,"Male","Heterosexual"
"S176","Opposite-sex_couple_017_v",44,2,2851,"green","Reality",4,5,4,1,1,3593,3,"Male","Heterosexual"
"S176","Female_016_h",45,2,2894,"blue","Fiction",4,4,4,1,1,2588,-1,"Male","Heterosexual"
"S176","Opposite-sex_couple_016_v",46,2,7124,"green","Reality",4,5,5,1,1,2865,1,"Male","Heterosexual"
"S176","Opposite-sex_couple_009_h",47,2,4740,"green","Reality",5,6,5,1,1,2566,-2,"Male","Heterosexual"
"S176","Female_015_v",48,2,3724,"blue","Fiction",4,5,4,1,1,1027,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_033_v",49,2,3549,"blue","Fiction",4,5,5,1,1,941,3,"Male","Heterosexual"
"S176","Opposite-sex_couple_002_h",50,2,20353,"green","Reality",4,5,4,1,1,819,2,"Male","Heterosexual"
"S067","Female_014_v",1,2,13461,"blue","Fiction",1,1,1,1,1,2552,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_023_h",2,2,6215,"green","Reality",5,5,5,1,1,1600,-3,"Male","Heterosexual"
"S067","Female_018_h",3,2,5625,"blue","Fiction",6,6,6,1,1,1172,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_013_h",4,2,4899,"green","Reality",0,0,0,1,1,4068,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_024_h",5,2,8549,"blue","Fiction",3,2,4,1,1,2183,2,"Male","Heterosexual"
"S067","Opposite-sex_couple_011_h",6,2,5458,"blue","Fiction",1,2,1,1,1,1796,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_047_v",7,2,4986,"green","Reality",0,0,0,1,1,1844,0,"Male","Heterosexual"
"S067","Opposite-sex_couple_017_v",8,2,5814,"blue","Fiction",2,2,2,1,1,1911,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_014_h",9,2,6647,"green","Reality",6,5,5,1,1,1253,3,"Male","Heterosexual"
"S067","Female_007_v",10,2,7107,"blue","Fiction",1,0,0,1,1,1522,-3,"Male","Heterosexual"
"S067","Female_013_h",11,2,5023,"green","Reality",6,6,6,1,1,1270,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_009_h",12,2,5189,"green","Reality",6,6,6,1,1,1897,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_001_v",13,2,6430,"green","Reality",0,0,0,1,1,3219,0,"Male","Heterosexual"
"S067","Opposite-sex_couple_042_h",14,2,6373,"blue","Fiction",0,0,0,1,1,1279,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_025_h",15,2,5719,"green","Reality",6,6,6,1,1,1873,3,"Male","Heterosexual"
"S067","Female_011_h",16,2,7905,"blue","Fiction",3,4,3,1,1,1563,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_015_h",17,2,5191,"green","Reality",1,1,0,1,1,1785,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_048_h",18,2,6934,"blue","Fiction",0,0,0,1,1,1819,0,"Male","Heterosexual"
"S067","Female_016_h",19,2,7385,"green","Reality",4,3,4,1,1,2072,1,"Male","Heterosexual"
"S067","Female_012_v",20,2,5188,"green","Reality",3,3,3,1,1,1591,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_035_h",21,2,5390,"blue","Fiction",0,0,0,1,1,1650,0,"Male","Heterosexual"
"S067","Female_006_v",22,2,5421,"green","Reality",6,6,6,1,1,1598,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_019_v",23,2,5698,"green","Reality",0,2,2,1,1,1800,-3,"Male","Heterosexual"
"S067","Female_021_h",24,2,4902,"green","Reality",6,5,6,1,1,6927,0,"Male","Heterosexual"
"S067","Opposite-sex_couple_033_v",25,2,4607,"blue","Fiction",0,0,0,1,1,1271,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_022_v",26,2,4638,"green","Reality",0,0,0,1,1,1677,0,"Male","Heterosexual"
"S067","Female_003_v",27,2,5804,"blue","Fiction",0,0,0,1,1,1192,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_020_h",28,2,4626,"blue","Fiction",2,2,2,1,1,1481,-3,"Male","Heterosexual"
"S067","Female_001_h",29,2,6533,"blue","Fiction",4,4,4,1,1,1370,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_002_h",30,2,5193,"blue","Fiction",0,0,0,1,1,1800,-3,"Male","Heterosexual"
"S067","Female_002_h",31,2,5153,"blue","Fiction",6,6,6,1,1,2040,3,"Male","Heterosexual"
"S067","Female_023_h",32,2,4568,"green","Reality",4,4,4,1,1,1700,-3,"Male","Heterosexual"
"S067","Female_020_v",33,2,5423,"green","Reality",6,6,6,1,1,1675,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_005_h",34,2,4995,"green","Reality",6,6,6,1,1,1379,3,"Male","Heterosexual"
"S067","Opposite-sex_couple_007_h",35,2,4925,"blue","Fiction",0,0,0,1,1,3959,0,"Male","Heterosexual"
"S067","Female_010_h",36,2,7270,"green","Reality",3,3,3,1,1,1625,-3,"Male","Heterosexual"
"S067","Opposite-sex_couple_012_h",37,2,4927,"green","Reality",5,6,6,1,1,1644,3,"Male","Heterosexual"
"S067","Female_025_h",38,2,4850,"green","Reality",3,3,3,1,1,1316,3,"Male","Heterosexual"
"S067","Female_022_h",39,2,5796,"green","Reality",6,6,6,1,1,1807,3,"Male","Heterosexual"
"S067","Female_008_v",40,2,5357,"blue","Fiction",6,6,6,1,1,1693,-3,"Male","Heterosexual"
"S067","Female_019_h",41,2,6857,"blue","Fiction",4,5,5,1,1,1783,0,"Male","Heterosexual"
"S067","Opposite-sex_couple_018_h",42,2,5047,"blue","Fiction",6,6,6,1,1,1865,3,"Male","Heterosexual"
"S067","Female_017_v",43,2,4933,"green","Reality",5,5,5,1,1,2345,0,"Male","Heterosexual"
"S067","Opposite-sex_couple_016_v",44,2,4539,"green","Reality",2,2,2,1,1,1909,2,"Male","Heterosexual"
"S067","Opposite-sex_couple_008_h",45,2,4473,"blue","Fiction",4,4,4,1,1,1144,-3,"Male","Heterosexual"
"S067","Female_005_v",46,2,4826,"blue","Fiction",2,2,2,1,1,1683,3,"Male","Heterosexual"
"S067","Female_004_v",47,2,5796,"green","Reality",1,1,1,1,1,1964,-3,"Male","Heterosexual"
"S067","Female_009_h",48,2,4529,"green","Reality",5,5,5,1,1,1784,3,"Male","Heterosexual"
"S067","Female_015_v",49,2,4412,"blue","Fiction",1,1,1,1,1,1471,-3,"Male","Heterosexual"
"S067","Female_024_v",50,2,4970,"blue","Fiction",1,1,1,1,1,1479,-3,"Male","Heterosexual"
"S186","Female_024_v",1,2,10461,"blue","Reality",3,4,4,1,1,2170,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_012_h",2,2,18481,"red","Fiction",5,5,4,1,1,1831,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_001_v",3,2,11723,"blue","Reality",3,3,4,1,1,2508,-2,"Male","Heterosexual"
"S186","Female_013_h",4,2,10539,"red","Fiction",5,5,4,1,1,2136,-3,"Male","Heterosexual"
"S186","Opposite-sex_couple_025_h",5,2,9499,"blue","Reality",6,6,6,1,1,3726,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_002_h",6,2,6155,"red","Fiction",4,3,4,1,1,2211,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_022_v",7,2,9236,"blue","Reality",4,4,4,1,1,2359,3,"Male","Heterosexual"
"S186","Female_003_v",8,2,10009,"blue","Reality",5,5,5,1,1,2617,-3,"Male","Heterosexual"
"S186","Opposite-sex_couple_033_v",9,2,10072,"red","Fiction",4,3,4,1,1,4382,-2,"Male","Heterosexual"
"S186","Opposite-sex_couple_009_h",10,2,6052,"blue","Reality",5,6,5,1,1,1977,-3,"Male","Heterosexual"
"S186","Female_020_v",11,2,11418,"blue","Reality",6,6,6,1,1,2646,-2,"Male","Heterosexual"
"S186","Opposite-sex_couple_020_h",12,2,9828,"red","Fiction",4,5,6,1,1,2321,3,"Male","Heterosexual"
"S186","Female_018_h",13,2,6832,"blue","Reality",6,6,6,1,1,2082,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_007_h",14,2,6441,"blue","Reality",4,4,4,1,1,2010,3,"Male","Heterosexual"
"S186","Female_001_h",15,2,9451,"red","Fiction",4,4,3,1,1,3180,-2,"Male","Heterosexual"
"S186","Female_025_h",16,2,6103,"red","Fiction",4,5,4,1,1,2217,-3,"Male","Heterosexual"
"S186","Opposite-sex_couple_035_h",17,2,9989,"blue","Reality",4,4,5,1,1,2395,-3,"Male","Heterosexual"
"S186","Opposite-sex_couple_047_v",18,2,9087,"red","Fiction",4,5,5,1,1,2204,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_048_h",19,2,5614,"red","Fiction",4,4,4,1,1,1941,3,"Male","Heterosexual"
"S186","Female_012_v",20,2,6947,"blue","Reality",5,6,5,1,1,2175,3,"Male","Heterosexual"
"S186","Female_010_h",21,2,4960,"red","Fiction",6,6,6,1,1,2230,3,"Male","Heterosexual"
"S186","Opposite-sex_couple_023_h",22,2,4970,"blue","Reality",6,5,5,1,1,3308,1,"Male","Heterosexual"
"S186","Female_005_v",23,2,5028,"blue","Reality",5,5,5,1,1,1919,3,"Male","Heterosexual"
"S186","Female_017_v",24,2,5907,"red","Fiction",4,5,4,1,1,5163,-2,"Male","Heterosexual"
