Participant,Stimulus,Trial,Time,Gaze_x,Gaze_y,Type,Target_TopLeft_x,Target_TopLeft_y,Target_BottomRight_x,Target_BottomRight_y
S001,Opposite-sex_couple_003_v,41.0,0.944,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.016,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.082,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.147,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.219,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.285,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.348,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.415,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.481,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.549,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.613,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.669,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.738,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.797,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.861,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_003_v,41.0,1.914,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.001,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.037,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.072,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.105,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.227,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.297,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.36,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,0.422,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Male_010_v,42.0,-0.127,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.001,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.076,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.145,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.207,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.268,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.323,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.383,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.451,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.525,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.593,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.659,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.719,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.785,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.851,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.911,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,0.988,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.044,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.102,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.178,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.251,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.32,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.377,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.444,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.511,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.577,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.647,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.711,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.779,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.844,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Male_010_v,42.0,1.914,452.0,264.0,Image,297.66668701171875,54.5,571.6666870117188,420.5
S001,Opposite-sex_couple_011_h,43.0,0.001,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,0.04,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,0.075,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,0.109,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,0.232,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,0.318,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,0.385,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_011_h,43.0,-0.141,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,-0.048,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.0,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.093,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.17,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.235,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.31,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.368,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.424,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.483,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.549,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.619,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.686,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.756,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.814,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.877,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,0.94,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.021,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.082,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.144,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.218,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.287,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.357,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.423,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.48,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.535,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.595,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.653,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.715,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.789,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.854,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_011_h,43.0,1.921,452.0,264.0,Image,190.6666717529297,54.5,678.6666717529297,420.5
S001,Opposite-sex_couple_035_h,44.0,0.001,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
S001,Opposite-sex_couple_035_h,44.0,0.036,452.0,264.0,Fixation Cross,434.66668701171875,230.5833282470703,434.66668701171875,230.5833282470703
