Participant,Item,Order1,RT1,Condition,Duration1,ISI1,Cue_Color,Cue_Duration,Arousal,Valence,Enticement,Order2,RT2,Duration2,ISI2,Realness,Type,Category,Orientation,Norms_Arousal,Norms_Valence,Luminance,Contrast,Entropy,Complexity,Red,Green
S027,Male_003_v,2,21.781,Photograph,2500.0,500.0,red,1250.0,0.0,0.14,0.63,10,3.099,1000.0,500.0,1.0,Erotic,Male,v,3.65,4.2,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S027,Faces_349_h,3,32.991,AI-Generated,2500.0,500.0,blue,1250.0,0.24,0.72,0.58,20,1.6470000000002327,1000.0,500.0,1.0,Non-erotic,Faces,h,2.75,5.65,30.7027,59.0963,7.5596,215553,0.697,0.5981
S027,Female_001_h,4,26.338999999999942,Photograph,2500.0,500.0,red,1250.0,0.43,0.32,0.68,49,1.2729999999997672,1000.0,500.0,1.0,Erotic,Female,h,5.3,6.9,58.36,49.2428,7.2143,249227,27.1818,10.7039
S027,Female_021_h,5,18.186,Photograph,2500.0,500.0,red,1250.0,0.58,0.6,0.82,3,7.203,1000.0,500.0,0.88,Erotic,Female,h,6.3,7.1,62.5048,59.7605,7.3816,237825,8.8278,10.335
S027,Male_002_v,6,16.32399999999994,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.28,0.75,31,5.093999999999768,1000.0,500.0,0.73,Erotic,Male,v,2.85,4.0,42.743,65.8985,7.7155,221793,11.6582,-3.6073
S027,Female_005_v,7,14.124,AI-Generated,2500.0,500.0,blue,1250.0,0.51,0.34,0.71,2,4.465,1000.0,500.0,0.74,Erotic,Female,v,5.6,6.25,44.8525,70.3649,7.6863,270082,11.7249,10.9722
S027,Male_016_v,8,13.339,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.02,0.6,45,1.774,1000.0,500.0,1.0,Erotic,Male,v,3.6,3.5,50.2338,45.7527,7.4858,216444,12.4281,14.1233
S027,People_169_h,9,16.298,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.8,0.18,6,3.461,1000.0,500.0,0.23,Non-erotic,People,h,4.15,6.6,54.9775,81.4202,7.7471,466618,0.3259,3.9071
S027,Male_025_v,10,10.703999999999942,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.16,0.48,39,1.688,1000.0,500.0,1.0,Erotic,Male,v,3.55,3.45,29.0652,60.357,6.8769,267633,2.7805,-0.966
S027,Male_013_v,11,12.721,Photograph,2500.0,500.0,red,1250.0,0.0,0.14,0.63,1,13.970000000000233,1000.0,500.0,0.41,Erotic,Male,v,3.75,3.7,44.0686,86.7349,7.4514,293448,11.5375,24.8859
S027,Male_022_v,12,9.717,Photograph,2500.0,500.0,red,1250.0,0.0,0.28,0.65,25,2.208,1000.0,500.0,0.83,Erotic,Male,v,5.15,3.1,43.1253,52.5585,7.6091,257785,2.6258,12.346
S027,Faces_160_v,13,12.263,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.24,0.28,4,3.237,1000.0,500.0,0.67,Non-erotic,Faces,v,2.95,4.8,43.744,85.794,7.5611,145663,7.3603,10.0906
S027,Male_015_v,14,11.029,Photograph,2500.0,500.0,red,1250.0,0.0,0.1,0.56,33,1.87,1000.0,500.0,1.0,Erotic,Male,v,2.7,4.8,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S027,Female_003_v,15,20.214,Photograph,2500.0,500.0,red,1250.0,0.6,0.76,0.79,53,3.112,1000.0,500.0,1.0,Erotic,Female,v,5.1,7.0,71.1543,54.6216,7.4449,118707,7.0815,2.7069
S027,People_172_v,16,9.575999999999883,Photograph,2500.0,500.0,red,1250.0,0.0,0.56,0.56,23,1.739,1000.0,500.0,1.0,Non-erotic,People,v,4.35,7.15,49.9957,56.3597,7.6186,359216,-8.8494,0.6884
S027,Female_018_h,17,13.91,AI-Generated,2500.0,500.0,blue,1250.0,0.78,0.76,0.9,40,4.071,1000.0,500.0,1.0,Erotic,Female,h,6.5,7.45,73.3265,38.1936,6.9748,275330,3.457,12.5327
S027,Faces_351_h,18,14.125,Photograph,2500.0,500.0,red,1250.0,0.0,0.74,0.04,44,1.299,1000.0,500.0,1.0,Non-erotic,Faces,h,4.5,7.1,35.4262,73.7229,7.3716,170646,2.8311,6.4751
S027,Female_016_h,19,14.341,AI-Generated,2500.0,500.0,blue,1250.0,0.35,0.36,0.66,24,2.266,1000.0,500.0,0.91,Erotic,Female,h,4.5,6.65,52.7456,37.7359,7.2035,198286,33.7434,20.4305
S027,Male_017_v,20,14.006,Photograph,2500.0,500.0,red,1250.0,0.0,-0.7,0.38,32,4.467,1000.0,500.0,0.0,Erotic,Male,v,4.0,3.8,31.538,56.3546,7.2051,276400,5.2385,7.6499
S027,People_187_h,21,10.54,AI-Generated,2500.0,500.0,blue,1250.0,0.29,0.74,0.51,54,3.58,1000.0,500.0,1.0,Non-erotic,People,h,4.55,6.9,48.6317,72.6593,7.9149,445830,-1.5361,3.8181
S027,Faces_314_h,22,10.046,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.16,0.19,42,1.115,1000.0,500.0,1.0,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S027,Male_006_v,23,11.804999999999884,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.08,0.61,11,1.6990000000002328,1000.0,500.0,1.0,Erotic,Male,v,4.8,2.95,26.1872,40.1914,7.0614,206880,7.5483,10.2363
S027,People_116_h,24,7.496000000000117,Photograph,2500.0,500.0,red,1250.0,0.07,0.6,0.63,51,1.307,1000.0,500.0,1.0,Non-erotic,People,h,3.95,6.55,36.0174,75.2758,7.6169,324300,-0.8448,-1.976
S027,Male_011_v,25,13.120000000000116,Photograph,2500.0,500.0,red,1250.0,0.0,0.06,0.53,57,2.888,1000.0,500.0,1.0,Erotic,Male,v,3.15,4.6,40.2007,66.7949,7.44,265717,8.1808,11.1864
S027,Female_012_v,26,11.518999999999883,Photograph,2500.0,500.0,red,1250.0,0.76,0.32,0.7,35,1.47,1000.0,500.0,1.0,Erotic,Female,v,5.15,7.05,57.6698,65.0532,7.8207,207243,4.5309,8.2501
S027,Female_002_h,27,11.569,Photograph,2500.0,500.0,red,1250.0,0.82,0.74,0.87,34,1.4849999999997672,1000.0,500.0,1.0,Erotic,Female,h,5.85,7.4,32.6608,57.3367,7.5265,428384,0.1224,13.5464
S027,Male_020_v,28,9.905,Photograph,2500.0,500.0,red,1250.0,0.0,0.32,0.78,26,1.631,1000.0,500.0,1.0,Erotic,Male,v,3.25,3.95,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S027,Female_015_v,29,5.622999999999884,AI-Generated,2500.0,500.0,blue,1250.0,0.67,0.54,0.81,9,1.467,1000.0,500.0,1.0,Erotic,Female,v,5.55,7.3,65.2389,53.402,7.5418,171124,8.0169,14.7847
S027,Female_004_v,30,10.213,Photograph,2500.0,500.0,red,1250.0,0.85,0.9,0.87,21,2.694999999999767,1000.0,500.0,1.0,Erotic,Female,v,5.8,7.25,66.2497,74.0566,6.894,218444,2.2245,-3.4638
S027,Male_012_h,31,33.09500000000012,Photograph,2500.0,500.0,red,1250.0,0.0,0.06,0.55,41,1.206,1000.0,500.0,1.0,Erotic,Male,h,2.95,3.55,76.3947,43.9723,7.2393,331233,4.1326,8.2885
S027,People_056_h,32,12.085,Photograph,2500.0,500.0,red,1250.0,0.0,-0.12,0.08,37,1.261,1000.0,500.0,1.0,Non-erotic,People,h,2.15,5.15,37.8293,68.5276,7.7565,159859,-0.427,2.1235
S027,Female_009_h,33,6.183,Photograph,2500.0,500.0,red,1250.0,0.75,0.54,0.76,38,1.511,1000.0,500.0,1.0,Erotic,Female,h,5.55,6.9,43.0143,73.5278,6.6181,176869,11.341,22.514
S027,Male_009_v,34,6.393,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.6,0.82,60,1.744,1000.0,500.0,1.0,Erotic,Male,v,2.85,4.45,43.2111,60.8704,7.489,271374,13.4711,15.6762
S027,People_176_h,35,9.918,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.88,0.0,7,1.7070000000002328,1000.0,500.0,1.0,Non-erotic,People,h,4.4,7.1,74.0151,69.2438,6.6467,271588,0.256,0.081
S027,Male_007_h,36,7.955999999999883,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.2,0.51,52,1.237999999999767,1000.0,500.0,1.0,Erotic,Male,h,4.05,3.3,50.1922,54.4775,7.6965,469938,3.1066,14.9059
S027,Female_022_h,37,6.811999999999884,Photograph,2500.0,500.0,red,1250.0,0.85,0.66,0.82,12,4.078,1000.0,500.0,1.0,Erotic,Female,h,6.1,7.05,56.5834,63.7769,7.3921,216160,15.4662,4.3765
S027,Faces_335_h,38,7.742,Photograph,2500.0,500.0,red,1250.0,0.1,0.4,0.51,14,3.741,1000.0,500.0,1.0,Non-erotic,Faces,h,2.5,5.55,38.8455,76.9787,7.6725,194229,0.9408,3.6752
S027,Female_006_v,39,9.875,AI-Generated,2500.0,500.0,blue,1250.0,0.73,0.5,0.86,30,1.346,1000.0,500.0,1.0,Erotic,Female,v,5.7,7.1,63.1318,63.865,7.7492,186016,2.4502,14.6292
S027,Female_019_h,40,5.566,AI-Generated,2500.0,500.0,blue,1250.0,0.8,0.72,0.78,15,1.826,1000.0,500.0,1.0,Erotic,Female,h,5.0,6.4,48.6266,36.3153,7.1507,254048,23.4717,33.9492
S027,Male_001_v,41,6.492,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.16,0.48,36,3.6659999999997672,1000.0,500.0,0.64,Erotic,Male,v,3.7,4.25,60.0397,72.0716,7.7395,265152,4.5447,6.449
S027,People_146_h,42,5.674000000000117,Photograph,2500.0,500.0,red,1250.0,0.0,-0.18,0.0,22,1.626,1000.0,500.0,1.0,Non-erotic,People,h,2.35,4.65,49.0548,56.7789,7.6988,343985,-1.4558,4.264
S027,Female_017_v,43,11.722,AI-Generated,2500.0,500.0,blue,1250.0,0.48,0.42,0.68,46,1.1970000000002328,1000.0,500.0,1.0,Erotic,Female,v,5.75,7.2,30.0066,71.3798,7.3457,261977,11.5136,10.9459
S027,Female_008_v,44,6.126999999999883,AI-Generated,2500.0,500.0,blue,1250.0,0.69,0.38,0.74,16,1.636,1000.0,500.0,1.0,Erotic,Female,v,4.7,6.4,52.8173,72.8334,7.4938,155798,1.2756,4.492
S027,Male_024_h,45,3.915,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.38,0.62,58,2.528,1000.0,500.0,1.0,Erotic,Male,h,2.6,4.5,35.3457,44.1672,7.3268,201056,11.8279,13.8626
S027,Male_023_v,46,17.404,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.54,0.69,19,1.6340000000002328,1000.0,500.0,1.0,Erotic,Male,v,3.0,5.05,51.0533,59.4542,7.7168,201176,12.5798,16.3443
S027,Faces_184_h,47,5.998,Photograph,2500.0,500.0,red,1250.0,0.4,0.34,0.63,48,2.099,1000.0,500.0,1.0,Non-erotic,Faces,h,2.45,5.6,33.5125,62.699,7.5512,186474,11.1965,23.2193
S027,People_132_h,48,3.866,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.24,0.58,5,3.564,1000.0,500.0,1.0,Non-erotic,People,h,3.5,4.9,46.8945,57.9992,7.5629,211838,-2.9026,11.8506
S027,Male_008_v,49,5.591,Photograph,2500.0,500.0,red,1250.0,0.0,-0.18,0.49,29,2.147,1000.0,500.0,0.54,Erotic,Male,v,4.45,3.4,49.8422,61.1046,7.609,207491,14.1516,16.1108
S027,Female_011_h,50,7.367,AI-Generated,2500.0,500.0,blue,1250.0,0.85,0.84,0.84,55,1.982,1000.0,500.0,1.0,Erotic,Female,h,5.85,7.6,59.689,56.5583,7.4167,142606,7.0771,8.9211
S027,Male_005_v,51,4.689,Photograph,2500.0,500.0,red,1250.0,0.0,0.34,0.64,17,2.627,1000.0,500.0,0.61,Erotic,Male,v,4.75,3.2,19.09,43.8873,6.7516,170084,11.4089,17.2027
S027,Faces_330_v,52,15.52,Photograph,2500.0,500.0,red,1250.0,0.11,0.22,0.31,27,1.545,1000.0,500.0,1.0,Non-erotic,Faces,v,4.45,6.35,30.0082,41.7458,7.2395,325837,-0.4702,0.9357
S027,People_190_h,53,5.898,Photograph,2500.0,500.0,red,1250.0,0.0,0.48,0.41,18,2.637,1000.0,500.0,0.87,Non-erotic,People,h,5.0,7.6,43.0061,55.7373,7.6983,385125,-0.7026,-13.3812
S027,People_157_h,54,7.831,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.74,0.05,13,1.5510000000002329,1000.0,500.0,1.0,Non-erotic,People,h,3.05,5.25,39.5283,67.7615,7.7856,400343,4.2241,5.451
S027,Faces_234_h,55,12.684999999999768,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.78,0.39,47,2.441000000000233,1000.0,500.0,1.0,Non-erotic,Faces,h,4.0,6.2,41.9783,67.2103,7.8073,506847,-3.0751,15.1934
S027,Faces_352_h,56,10.493,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.62,0.34,56,1.727,1000.0,500.0,1.0,Non-erotic,Faces,h,4.15,6.7,39.6994,55.2244,7.6593,293080,1.4487,1.8242
S027,Female_013_h,57,6.126,Photograph,2500.0,500.0,red,1250.0,0.81,0.7,0.76,59,1.773,1000.0,500.0,1.0,Erotic,Female,h,5.5,6.85,21.5101,68.6277,4.6639,137297,3.4277,3.1779
S027,Male_014_v,58,5.869,AI-Generated,2500.0,500.0,blue,1250.0,0.0,0.36,0.64,50,2.351,1000.0,500.0,1.0,Erotic,Male,v,3.95,3.6,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S027,Female_023_h,59,6.786,AI-Generated,2500.0,500.0,blue,1250.0,0.46,0.58,0.78,28,1.515999999999767,1000.0,500.0,1.0,Erotic,Female,h,5.4,6.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S027,Female_020_v,60,5.63,Photograph,2500.0,500.0,red,1250.0,0.76,0.52,0.71,8,1.636,1000.0,500.0,1.0,Erotic,Female,v,6.2,7.35,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S009,Male_008_v,1,24.436,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.96,0.01,21,5.507,1000.0,500.0,0.76,Erotic,Male,v,4.45,3.4,49.8422,61.1046,7.609,207491,14.1516,16.1108
S009,Female_018_h,2,9.75799999999997,Photograph,2500.0,500.0,red,1250.0,0.99,0.8,0.78,18,3.208,1000.0,500.0,0.84,Erotic,Female,h,6.5,7.45,73.3265,38.1936,6.9748,275330,3.457,12.5327
S009,People_146_h,3,15.403,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.0,27,1.83,1000.0,500.0,0.15,Non-erotic,People,h,2.35,4.65,49.0548,56.7789,7.6988,343985,-1.4558,4.264
S009,Female_006_v,4,8.415,AI-Generated,2500.0,500.0,blue,1250.0,0.92,0.8,0.93,25,1.843,1000.0,500.0,0.77,Erotic,Female,v,5.7,7.1,63.1318,63.865,7.7492,186016,2.4502,14.6292
S009,Female_009_h,5,5.029,AI-Generated,2500.0,500.0,blue,1250.0,0.77,0.56,0.7,2,4.283000000000117,1000.0,500.0,0.82,Erotic,Female,h,5.55,6.9,43.0143,73.5278,6.6181,176869,11.341,22.514
S009,Faces_351_h,6,12.903999999999971,Photograph,2500.0,500.0,red,1250.0,0.01,-0.32,0.22,39,3.651,1000.0,500.0,0.67,Non-erotic,Faces,h,4.5,7.1,35.4262,73.7229,7.3716,170646,2.8311,6.4751
S009,Female_013_h,7,24.437,Photograph,2500.0,500.0,red,1250.0,0.66,0.38,0.76,58,1.7330000000002328,1000.0,500.0,0.75,Erotic,Female,h,5.5,6.85,21.5101,68.6277,4.6639,137297,3.4277,3.1779
S009,Male_006_v,8,7.516,Photograph,2500.0,500.0,red,1250.0,0.0,-0.82,0.1,3,5.624,1000.0,500.0,0.25,Erotic,Male,v,4.8,2.95,26.1872,40.1914,7.0614,206880,7.5483,10.2363
S009,Male_002_v,9,4.74,Photograph,2500.0,500.0,red,1250.0,0.06,-0.44,0.19,31,2.5649999999997672,1000.0,500.0,0.66,Erotic,Male,v,2.85,4.0,42.743,65.8985,7.7155,221793,11.6582,-3.6073
S009,Female_001_h,10,5.704,Photograph,2500.0,500.0,red,1250.0,0.58,0.34,0.66,26,1.793,1000.0,500.0,0.73,Erotic,Female,h,5.3,6.9,58.36,49.2428,7.2143,249227,27.1818,10.7039
S009,Male_009_v,11,4.526,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.01,22,3.283,1000.0,500.0,0.15,Erotic,Male,v,2.85,4.45,43.2111,60.8704,7.489,271374,13.4711,15.6762
S009,Female_016_h,12,8.276,AI-Generated,2500.0,500.0,blue,1250.0,0.35,-0.22,0.37,57,1.628,1000.0,500.0,0.24,Erotic,Female,h,4.5,6.65,52.7456,37.7359,7.2035,198286,33.7434,20.4305
S009,Female_004_v,13,9.499,AI-Generated,2500.0,500.0,blue,1250.0,0.43,0.36,0.67,46,1.707,1000.0,500.0,0.67,Erotic,Female,v,5.8,7.25,66.2497,74.0566,6.894,218444,2.2245,-3.4638
S009,Female_020_v,14,4.312000000000058,Photograph,2500.0,500.0,red,1250.0,0.71,0.44,0.64,55,1.843,1000.0,500.0,0.95,Erotic,Female,v,6.2,7.35,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S009,Faces_328_v,15,4.239,AI-Generated,2500.0,500.0,blue,1250.0,0.17,-0.58,0.13,32,2.8,1000.0,500.0,0.25,Non-erotic,Faces,v,2.7,4.85,35.5883,57.6711,7.3988,171031,-0.3112,-1.7416
S009,Male_023_v,16,6.418,Photograph,2500.0,500.0,red,1250.0,0.01,-0.84,0.11,60,2.075,1000.0,500.0,0.16,Erotic,Male,v,3.0,5.05,51.0533,59.4542,7.7168,201176,12.5798,16.3443
S009,Faces_234_h,17,10.576,Photograph,2500.0,500.0,red,1250.0,0.0,-0.94,0.01,48,2.848,1000.0,500.0,0.19,Non-erotic,Faces,h,4.0,6.2,41.9783,67.2103,7.8073,506847,-3.0751,15.1934
S009,Female_003_v,18,3.944,AI-Generated,2500.0,500.0,blue,1250.0,0.76,0.52,0.73,10,2.814,1000.0,500.0,0.84,Erotic,Female,v,5.1,7.0,71.1543,54.6216,7.4449,118707,7.0815,2.7069
S009,Female_011_h,19,6.627,Photograph,2500.0,500.0,red,1250.0,0.05,0.52,0.69,1,4.789,1000.0,500.0,0.69,Erotic,Female,h,5.85,7.6,59.689,56.5583,7.4167,142606,7.0771,8.9211
S009,Female_019_h,20,4.640000000000058,Photograph,2500.0,500.0,red,1250.0,0.28,0.44,0.7,34,2.868,1000.0,500.0,0.72,Erotic,Female,h,5.0,6.4,48.6266,36.3153,7.1507,254048,23.4717,33.9492
S009,Faces_314_h,21,10.791999999999941,Photograph,2500.0,500.0,red,1250.0,0.01,0.08,0.01,44,1.564,1000.0,500.0,0.32,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S009,Female_023_h,22,3.72,AI-Generated,2500.0,500.0,blue,1250.0,0.77,0.64,0.74,36,2.460999999999767,1000.0,500.0,0.71,Erotic,Female,h,5.4,6.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S009,People_132_h,23,10.498,AI-Generated,2500.0,500.0,blue,1250.0,0.02,-0.98,0.02,29,1.728,1000.0,500.0,0.15,Non-erotic,People,h,3.5,4.9,46.8945,57.9992,7.5629,211838,-2.9026,11.8506
S009,Female_022_h,24,7.823,Photograph,2500.0,500.0,red,1250.0,0.96,0.98,0.95,15,2.7870000000002326,1000.0,500.0,0.94,Erotic,Female,h,6.1,7.05,56.5834,63.7769,7.3921,216160,15.4662,4.3765
S009,Faces_160_v,25,6.217999999999941,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.0,54,2.448,1000.0,500.0,0.15,Non-erotic,Faces,v,2.95,4.8,43.744,85.794,7.5611,145663,7.3603,10.0906
S009,Male_022_v,26,9.697,Photograph,2500.0,500.0,red,1250.0,0.0,-0.96,0.02,16,1.711,1000.0,500.0,0.28,Erotic,Male,v,5.15,3.1,43.1253,52.5585,7.6091,257785,2.6258,12.346
S009,Female_017_v,27,3.8860000000000583,Photograph,2500.0,500.0,red,1250.0,0.31,-0.22,0.36,11,4.405,1000.0,500.0,0.75,Erotic,Female,v,5.75,7.2,30.0066,71.3798,7.3457,261977,11.5136,10.9459
S009,Male_025_v,28,7.713,AI-Generated,2500.0,500.0,blue,1250.0,0.01,-0.96,0.01,5,1.9089999999998841,1000.0,500.0,0.71,Erotic,Male,v,3.55,3.45,29.0652,60.357,6.8769,267633,2.7805,-0.966
S009,Faces_335_h,29,11.795,Photograph,2500.0,500.0,red,1250.0,0.0,-0.98,0.0,19,3.260999999999767,1000.0,500.0,0.89,Non-erotic,Faces,h,2.5,5.55,38.8455,76.9787,7.6725,194229,0.9408,3.6752
S009,People_056_h,30,27.115999999999943,Photograph,2500.0,500.0,red,1250.0,0.01,-1.0,0.0,7,1.848,1000.0,500.0,0.11,Non-erotic,People,h,2.15,5.15,37.8293,68.5276,7.7565,159859,-0.427,2.1235
S009,Male_013_v,31,6.971,Photograph,2500.0,500.0,red,1250.0,0.0,-1.0,0.0,8,1.8469999999997673,1000.0,500.0,0.64,Erotic,Male,v,3.75,3.7,44.0686,86.7349,7.4514,293448,11.5375,24.8859
S009,Male_001_v,32,11.23,AI-Generated,2500.0,500.0,blue,1250.0,0.01,-0.98,0.03,14,2.867,1000.0,500.0,0.01,Erotic,Male,v,3.7,4.25,60.0397,72.0716,7.7395,265152,4.5447,6.449
S009,Male_020_v,33,15.234,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.0,20,2.973,1000.0,500.0,0.37,Erotic,Male,v,3.25,3.95,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S009,Female_012_v,34,4.333,AI-Generated,2500.0,500.0,blue,1250.0,0.76,0.56,0.75,45,1.4590000000002328,1000.0,500.0,0.76,Erotic,Female,v,5.15,7.05,57.6698,65.0532,7.8207,207243,4.5309,8.2501
S009,Male_012_h,35,7.217,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-1.0,0.0,12,1.8970000000002327,1000.0,500.0,0.21,Erotic,Male,h,2.95,3.55,76.3947,43.9723,7.2393,331233,4.1326,8.2885
S009,Male_016_v,36,5.745,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-1.0,0.0,6,1.821,1000.0,500.0,0.73,Erotic,Male,v,3.6,3.5,50.2338,45.7527,7.4858,216444,12.4281,14.1233
S009,Faces_349_h,37,7.966,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.0,49,2.242,1000.0,500.0,0.73,Non-erotic,Faces,h,2.75,5.65,30.7027,59.0963,7.5596,215553,0.697,0.5981
S009,People_169_h,38,7.88,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.02,33,3.452,1000.0,500.0,0.73,Non-erotic,People,h,4.15,6.6,54.9775,81.4202,7.7471,466618,0.3259,3.9071
S009,Female_005_v,39,12.026,Photograph,2500.0,500.0,red,1250.0,0.21,0.28,0.35,42,1.734,1000.0,500.0,0.68,Erotic,Female,v,5.6,6.25,44.8525,70.3649,7.6863,270082,11.7249,10.9722
S009,People_176_h,40,13.424,Photograph,2500.0,500.0,red,1250.0,0.0,0.7,0.19,28,1.837,1000.0,500.0,0.21,Non-erotic,People,h,4.4,7.1,74.0151,69.2438,6.6467,271588,0.256,0.081
S009,Male_015_v,41,5.745,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.98,0.02,40,3.615,1000.0,500.0,0.1,Erotic,Male,v,2.7,4.8,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S009,People_190_h,42,7.630999999999884,Photograph,2500.0,500.0,red,1250.0,0.02,0.52,0.76,13,1.91,1000.0,500.0,0.99,Non-erotic,People,h,5.0,7.6,43.0061,55.7373,7.6983,385125,-0.7026,-13.3812
S009,Male_003_v,43,5.602,Photograph,2500.0,500.0,red,1250.0,0.01,-0.98,0.0,24,1.749,1000.0,500.0,0.08,Erotic,Male,v,3.65,4.2,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S009,Faces_184_h,44,9.876,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.96,0.01,38,2.595,1000.0,500.0,0.36,Non-erotic,Faces,h,2.45,5.6,33.5125,62.699,7.5512,186474,11.1965,23.2193
S009,People_187_h,45,10.245,Photograph,2500.0,500.0,red,1250.0,0.0,-0.98,0.01,59,3.879,1000.0,500.0,0.58,Non-erotic,People,h,4.55,6.9,48.6317,72.6593,7.9149,445830,-1.5361,3.8181
S009,Male_017_v,46,8.471,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-1.0,0.01,17,3.499,1000.0,500.0,0.39,Erotic,Male,v,4.0,3.8,31.538,56.3546,7.2051,276400,5.2385,7.6499
S009,Male_005_v,47,10.452,Photograph,2500.0,500.0,red,1250.0,0.0,-1.0,0.01,9,2.685,1000.0,500.0,0.38,Erotic,Male,v,4.75,3.2,19.09,43.8873,6.7516,170084,11.4089,17.2027
S009,Female_002_h,48,7.759,AI-Generated,2500.0,500.0,blue,1250.0,1.0,0.82,0.99,35,2.482,1000.0,500.0,0.96,Erotic,Female,h,5.85,7.4,32.6608,57.3367,7.5265,428384,0.1224,13.5464
S009,People_157_h,49,7.695,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.96,0.0,52,3.419,1000.0,500.0,0.83,Non-erotic,People,h,3.05,5.25,39.5283,67.7615,7.7856,400343,4.2241,5.451
S009,Male_011_v,50,7.699,Photograph,2500.0,500.0,red,1250.0,0.0,-0.66,0.04,30,5.193999999999767,1000.0,500.0,0.58,Erotic,Male,v,3.15,4.6,40.2007,66.7949,7.44,265717,8.1808,11.1864
S009,Female_008_v,51,4.365,AI-Generated,2500.0,500.0,blue,1250.0,0.7,0.54,0.84,50,1.6899999999997672,1000.0,500.0,0.81,Erotic,Female,v,4.7,6.4,52.8173,72.8334,7.4938,155798,1.2756,4.492
S009,Faces_352_h,52,8.780999999999883,Photograph,2500.0,500.0,red,1250.0,0.0,-0.68,0.15,47,2.449,1000.0,500.0,0.83,Non-erotic,Faces,h,4.15,6.7,39.6994,55.2244,7.6593,293080,1.4487,1.8242
S009,People_116_h,53,9.279999999999884,Photograph,2500.0,500.0,red,1250.0,0.01,-0.64,0.16,51,1.654999999999767,1000.0,500.0,0.76,Non-erotic,People,h,3.95,6.55,36.0174,75.2758,7.6169,324300,-0.8448,-1.976
S009,Female_021_h,54,4.073000000000117,AI-Generated,2500.0,500.0,blue,1250.0,0.82,0.74,0.81,41,1.959,1000.0,500.0,0.8,Erotic,Female,h,6.3,7.1,62.5048,59.7605,7.3816,237825,8.8278,10.335
S009,Female_015_v,55,3.711,Photograph,2500.0,500.0,red,1250.0,0.83,0.76,0.83,56,1.7039999999997673,1000.0,500.0,0.96,Erotic,Female,v,5.55,7.3,65.2389,53.402,7.5418,171124,8.0169,14.7847
S009,People_172_v,56,5.613,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.5,0.17,37,2.155999999999767,1000.0,500.0,0.63,Non-erotic,People,v,4.35,7.15,49.9957,56.3597,7.6186,359216,-8.8494,0.6884
S009,Male_014_v,57,8.873,AI-Generated,2500.0,500.0,blue,1250.0,0.0,-0.92,0.21,43,1.901,1000.0,500.0,0.28,Erotic,Male,v,3.95,3.6,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S009,Male_007_h,58,5.69,Photograph,2500.0,500.0,red,1250.0,0.0,-1.0,0.05,53,3.094,1000.0,500.0,0.74,Erotic,Male,h,4.05,3.3,50.1922,54.4775,7.6965,469938,3.1066,14.9059
